Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllAccountMatching,Chrome 74.0.3729.131,,2019-05-14 18:26:26,2019-05-14 18:31:19,4m - 52.641s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-14 18:26:36,2019-05-14 18:26:52,15.760s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-14 18:26:36,2019-05-14 18:26:36,0.002s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-14 18:26:36,2019-05-14 18:26:36,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-14 18:26:36,2019-05-14 18:26:36,0.382s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-14 18:26:36,2019-05-14 18:26:37,0.113s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 18:26:37,2019-05-14 18:26:41,4.022s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-14 18:26:41,2019-05-14 18:26:41,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-14 18:26:41,2019-05-14 18:26:52,11.013s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-14 18:26:52,2019-05-14 18:26:52,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-14 18:26:52,2019-05-14 18:26:52,0.001s,NOT_RUN
,,,,,,
Test Cases/TC04-AccountMatching-MGA,Chrome 74.0.3729.131,This is Account Matching OF MGA,2019-05-14 18:26:52,2019-05-14 18:27:36,44.786s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-14 18:26:52,2019-05-14 18:26:52,0.001s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-14 18:26:52,2019-05-14 18:26:55,3.005s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",Chrome 74.0.3729.131,,2019-05-14 18:26:55,2019-05-14 18:26:55,0.069s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""))",Chrome 74.0.3729.131,,2019-05-14 18:26:55,2019-05-14 18:26:55,0.071s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 18:26:55,2019-05-14 18:26:55,0.002s,NOT_RUN
"waitForElementVisible(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""), 4)",Chrome 74.0.3729.131,,2019-05-14 18:26:55,2019-05-14 18:26:56,0.593s,PASSED
