Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PaymentSection,Chrome 74.0.3729.131,This suite Is used to Payment,2019-05-14 17:32:43,2019-05-14 17:33:44,1m - 0.272s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-14 17:32:52,2019-05-14 17:33:02,10.909s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-14 17:32:52,2019-05-14 17:32:52,0.002s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-14 17:32:52,2019-05-14 17:32:52,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-14 17:32:52,2019-05-14 17:32:52,0.338s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-14 17:32:52,2019-05-14 17:32:52,0.101s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:32:52,2019-05-14 17:32:56,4.020s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-14 17:32:56,2019-05-14 17:32:56,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-14 17:32:56,2019-05-14 17:33:02,6.218s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-14 17:33:02,2019-05-14 17:33:02,0.000s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-14 17:33:02,2019-05-14 17:33:02,0.000s,NOT_RUN
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 74.0.3729.131,This section is used to paid the transaction,2019-05-14 17:33:02,2019-05-14 17:33:34,31.954s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-14 17:33:03,2019-05-14 17:33:06,3.003s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 74.0.3729.131,,2019-05-14 17:33:06,2019-05-14 17:33:06,0.054s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 74.0.3729.131,,2019-05-14 17:33:06,2019-05-14 17:33:06,0.065s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 17:33:06,2019-05-14 17:33:11,5.003s,PASSED
