Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PaymentSection,Chrome 74.0.3729.131,This suite Is used to Payment,2019-05-14 17:02:23,2019-05-14 17:03:40,1m - 17.319s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-14 17:02:34,2019-05-14 17:02:48,13.161s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-14 17:02:35,2019-05-14 17:02:35,0.003s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-14 17:02:35,2019-05-14 17:02:35,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-14 17:02:35,2019-05-14 17:02:35,0.377s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-14 17:02:35,2019-05-14 17:02:35,0.128s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:02:35,2019-05-14 17:02:39,4.020s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-14 17:02:39,2019-05-14 17:02:39,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-14 17:02:39,2019-05-14 17:02:48,8.360s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-14 17:02:48,2019-05-14 17:02:48,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-14 17:02:48,2019-05-14 17:02:48,0.001s,NOT_RUN
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 74.0.3729.131,This section is used to paid the transaction,2019-05-14 17:02:48,2019-05-14 17:03:14,26.812s,FAILED
delay(3),Chrome 74.0.3729.131,,2019-05-14 17:02:48,2019-05-14 17:02:51,3.004s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 74.0.3729.131,,2019-05-14 17:02:51,2019-05-14 17:02:51,0.104s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 74.0.3729.131,,2019-05-14 17:02:51,2019-05-14 17:02:51,0.075s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 17:02:51,2019-05-14 17:02:56,5.003s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""))",Chrome 74.0.3729.131,,2019-05-14 17:02:56,2019-05-14 17:03:00,3.775s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 17:03:00,2019-05-14 17:03:05,5.006s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search)",Chrome 74.0.3729.131,,2019-05-14 17:03:05,2019-05-14 17:03:05,0.216s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-14 17:03:05,2019-05-14 17:03:05,0.047s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 17:03:05,2019-05-14 17:03:10,5.002s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""))",Chrome 74.0.3729.131,,2019-05-14 17:03:10,2019-05-14 17:03:10,0.100s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"")",Chrome 74.0.3729.131,,2019-05-14 17:03:10,2019-05-14 17:03:11,1.214s,PASSED
"selectOptionByLabel(findTestObject(""TC05-PaymentSection/TransactionStatus""), ""Paid"", false)",Chrome 74.0.3729.131,,2019-05-14 17:03:11,2019-05-14 17:03:12,0.164s,PASSED
"click(findTestObject(""TC05-PaymentSection/SaveButton""))",Chrome 74.0.3729.131,,2019-05-14 17:03:12,2019-05-14 17:03:14,2.012s,PASSED
"waitForElementPresent(findTestObject(""TC05-PaymentSection/PaymentAddedSuccessfully""), 5)",Chrome 74.0.3729.131,,2019-05-14 17:03:14,2019-05-14 17:03:14,0.080s,PASSED
acceptAlert(),Chrome 74.0.3729.131,,2019-05-14 17:03:14,2019-05-14 17:03:14,0.667s,FAILED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 74.0.3729.131,,2019-05-14 17:03:14,2019-05-14 17:03:14,0.100s,FAILED
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 74.0.3729.131,This section is used to paid the transaction,2019-05-14 17:03:14,2019-05-14 17:03:39,24.974s,FAILED
delay(3),Chrome 74.0.3729.131,,2019-05-14 17:03:14,2019-05-14 17:03:17,3.003s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 74.0.3729.131,,2019-05-14 17:03:17,2019-05-14 17:03:17,0.037s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 74.0.3729.131,,2019-05-14 17:03:17,2019-05-14 17:03:18,0.085s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 17:03:18,2019-05-14 17:03:23,5.003s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""))",Chrome 74.0.3729.131,,2019-05-14 17:03:23,2019-05-14 17:03:23,0.364s,FAILED
delay(5),Chrome 74.0.3729.131,,2019-05-14 17:03:23,2019-05-14 17:03:28,5.001s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search)",Chrome 74.0.3729.131,,2019-05-14 17:03:28,2019-05-14 17:03:28,0.174s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-14 17:03:28,2019-05-14 17:03:28,0.041s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 17:03:28,2019-05-14 17:03:33,5.002s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""))",Chrome 74.0.3729.131,,2019-05-14 17:03:33,2019-05-14 17:03:33,0.073s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"")",Chrome 74.0.3729.131,,2019-05-14 17:03:33,2019-05-14 17:03:35,1.657s,PASSED
"selectOptionByLabel(findTestObject(""TC05-PaymentSection/TransactionStatus""), ""Paid"", false)",Chrome 74.0.3729.131,,2019-05-14 17:03:35,2019-05-14 17:03:35,0.086s,PASSED
"click(findTestObject(""TC05-PaymentSection/SaveButton""))",Chrome 74.0.3729.131,,2019-05-14 17:03:35,2019-05-14 17:03:39,3.888s,PASSED
"waitForElementPresent(findTestObject(""TC05-PaymentSection/PaymentAddedSuccessfully""), 5)",Chrome 74.0.3729.131,,2019-05-14 17:03:39,2019-05-14 17:03:39,0.044s,PASSED
acceptAlert(),Chrome 74.0.3729.131,,2019-05-14 17:03:39,2019-05-14 17:03:39,0.455s,FAILED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 74.0.3729.131,,2019-05-14 17:03:39,2019-05-14 17:03:39,0.031s,FAILED
