Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PaymentSection,Chrome 74.0.3729.131,This suite Is used to Payment,2019-05-14 17:40:25,2019-05-14 17:41:39,1m - 13.908s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-14 17:40:33,2019-05-14 17:40:42,8.990s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-14 17:40:34,2019-05-14 17:40:34,0.004s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-14 17:40:34,2019-05-14 17:40:34,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-14 17:40:34,2019-05-14 17:40:34,0.340s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-14 17:40:34,2019-05-14 17:40:34,0.102s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:40:34,2019-05-14 17:40:38,4.024s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-14 17:40:38,2019-05-14 17:40:38,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-14 17:40:38,2019-05-14 17:40:42,4.260s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-14 17:40:42,2019-05-14 17:40:42,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-14 17:40:42,2019-05-14 17:40:42,0.001s,NOT_RUN
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 74.0.3729.131,This section is used to paid the transaction,2019-05-14 17:40:42,2019-05-14 17:41:11,28.612s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-14 17:40:43,2019-05-14 17:40:46,3.005s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 74.0.3729.131,,2019-05-14 17:40:46,2019-05-14 17:40:46,0.053s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 74.0.3729.131,,2019-05-14 17:40:46,2019-05-14 17:40:46,0.068s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 17:40:46,2019-05-14 17:40:51,5.004s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:40:51,2019-05-14 17:40:54,3.180s,PASSED
"delay(5, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:40:54,2019-05-14 17:40:59,5.004s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:40:59,2019-05-14 17:40:59,0.186s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:40:59,2019-05-14 17:40:59,0.047s,PASSED
"delay(5, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:40:59,2019-05-14 17:41:04,5.003s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:04,2019-05-14 17:41:04,0.084s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"", STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:04,2019-05-14 17:41:05,1.179s,PASSED
"selectOptionByLabel(findTestObject(""TC05-PaymentSection/TransactionStatus""), ""Paid"", false, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:05,2019-05-14 17:41:05,0.063s,PASSED
"click(findTestObject(""TC05-PaymentSection/SaveButton""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:05,2019-05-14 17:41:07,1.391s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-14 17:41:07,2019-05-14 17:41:11,4.004s,PASSED
"waitForElementPresent(findTestObject(""TC05-PaymentSection/PaymentAddedSuccessfully""), 5, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:11,2019-05-14 17:41:11,0.054s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 74.0.3729.131,,2019-05-14 17:41:11,2019-05-14 17:41:11,0.066s,PASSED
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 74.0.3729.131,This section is used to paid the transaction,2019-05-14 17:41:11,2019-05-14 17:41:38,27.020s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-14 17:41:11,2019-05-14 17:41:14,3.004s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 74.0.3729.131,,2019-05-14 17:41:14,2019-05-14 17:41:14,0.034s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 74.0.3729.131,,2019-05-14 17:41:14,2019-05-14 17:41:14,0.050s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 17:41:14,2019-05-14 17:41:19,5.002s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:19,2019-05-14 17:41:20,1.363s,PASSED
"delay(5, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:20,2019-05-14 17:41:25,5.002s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:25,2019-05-14 17:41:26,0.246s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:26,2019-05-14 17:41:26,0.053s,PASSED
"delay(5, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:26,2019-05-14 17:41:31,5.003s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""), STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:31,2019-05-14 17:41:31,0.089s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"", STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 17:41:31,2019-05-14 17:41:32,1.162s,PASSED
