Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllAccountMatching,Chrome 74.0.3729.131,,2019-05-07 14:30:57,2019-05-07 14:32:03,1m - 6.280s,ERROR
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-07 14:31:07,2019-05-07 14:31:18,10.951s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-07 14:31:07,2019-05-07 14:31:07,0.004s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-07 14:31:07,2019-05-07 14:31:07,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-07 14:31:07,2019-05-07 14:31:07,0.358s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-07 14:31:07,2019-05-07 14:31:07,0.109s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-07 14:31:07,2019-05-07 14:31:11,4.023s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-07 14:31:12,2019-05-07 14:31:12,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-07 14:31:12,2019-05-07 14:31:18,6.256s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 14:31:18,2019-05-07 14:31:18,0.002s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-07 14:31:18,2019-05-07 14:31:18,0.001s,NOT_RUN
,,,,,,
Test Cases/TC08-AccountMatching-Insurer,Chrome 74.0.3729.131,This is Account Matching Broker,2019-05-07 14:31:18,2019-05-07 14:32:02,44.697s,ERROR
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 14:31:18,2019-05-07 14:31:18,0.001s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-07 14:31:18,2019-05-07 14:31:21,3.005s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",Chrome 74.0.3729.131,,2019-05-07 14:31:21,2019-05-07 14:31:21,0.056s,PASSED
