Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllAccountMatching,Chrome 74.0.3729.131,,2019-05-07 12:29:41,2019-05-07 12:32:25,2m - 43.719s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-07 12:29:50,2019-05-07 12:30:02,11.854s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-07 12:29:50,2019-05-07 12:29:50,0.004s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-07 12:29:50,2019-05-07 12:29:50,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-07 12:29:50,2019-05-07 12:29:51,0.587s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-07 12:29:51,2019-05-07 12:29:51,0.127s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-07 12:29:51,2019-05-07 12:29:55,4.025s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-07 12:29:55,2019-05-07 12:29:55,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-07 12:29:55,2019-05-07 12:30:02,6.865s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 12:30:02,2019-05-07 12:30:02,0.002s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-07 12:30:02,2019-05-07 12:30:02,0.001s,NOT_RUN
,,,,,,
Test Cases/TC04-AccountMatching-MGA,Chrome 74.0.3729.131,This is Account Matching OF MGA,2019-05-07 12:30:02,2019-05-07 12:30:49,47.115s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 12:30:02,2019-05-07 12:30:02,0.001s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-07 12:30:02,2019-05-07 12:30:05,3.005s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",Chrome 74.0.3729.131,,2019-05-07 12:30:05,2019-05-07 12:30:06,0.269s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""))",Chrome 74.0.3729.131,,2019-05-07 12:30:06,2019-05-07 12:30:06,0.066s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 12:30:06,2019-05-07 12:30:06,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""), 4)",Chrome 74.0.3729.131,,2019-05-07 12:30:06,2019-05-07 12:30:06,0.620s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""))",Chrome 74.0.3729.131,,2019-05-07 12:30:06,2019-05-07 12:30:09,2.165s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 12:30:09,2019-05-07 12:30:14,5.002s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/EntityType""), ""MGA"", false)",Chrome 74.0.3729.131,,2019-05-07 12:30:14,2019-05-07 12:30:14,0.427s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 12:30:14,2019-05-07 12:30:19,5.009s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/Entity""), ""NEW MGA"", false)",Chrome 74.0.3729.131,,2019-05-07 12:30:19,2019-05-07 12:30:19,0.085s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""), 5)",Chrome 74.0.3729.131,,2019-05-07 12:30:19,2019-05-07 12:30:19,0.101s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""))",Chrome 74.0.3729.131,,2019-05-07 12:30:19,2019-05-07 12:30:22,2.597s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-07 12:30:22,2019-05-07 12:30:23,0.975s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/SelectAccount""), ""ComissionOnly -- Allocated -- NEW MGA CommAccount -- USD"", false)",Chrome 74.0.3729.131,,2019-05-07 12:30:23,2019-05-07 12:30:23,0.114s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 12:30:23,2019-05-07 12:30:28,5.001s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), MTA_Policy_No)",Chrome 74.0.3729.131,,2019-05-07 12:30:28,2019-05-07 12:30:28,0.349s,PASSED
"sendKeys(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-07 12:30:28,2019-05-07 12:30:28,0.049s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 12:30:28,2019-05-07 12:30:33,5.004s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/CheckBox""), 5)",Chrome 74.0.3729.131,,2019-05-07 12:30:33,2019-05-07 12:30:33,0.040s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/CheckBox""))",Chrome 74.0.3729.131,,2019-05-07 12:30:33,2019-05-07 12:30:33,0.145s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-07 12:30:33,2019-05-07 12:30:37,4.002s,PASSED
"MGA_Comission_Amount = getText(findTestObject(""TC04-AccountMatching-MGA/MGA_Amount""))",Chrome 74.0.3729.131,,2019-05-07 12:30:37,2019-05-07 12:30:38,0.091s,PASSED
MGA_Comm_Amt = subString.FatchSubstringValue.SubString(MGA_Comission_Amount),Chrome 74.0.3729.131,,2019-05-07 12:30:38,2019-05-07 12:30:38,0.056s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-07 12:30:38,2019-05-07 12:30:42,4.002s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/PayFullClick""), 5)",Chrome 74.0.3729.131,,2019-05-07 12:30:42,2019-05-07 12:30:42,0.001s,NOT_RUN
"click(findTestObject(""TC04-AccountMatching-MGA/PayFullClick""))",Chrome 74.0.3729.131,,2019-05-07 12:30:42,2019-05-07 12:30:42,0.104s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/PAYFULL""), MGA_Comission_Amount)",Chrome 74.0.3729.131,,2019-05-07 12:30:42,2019-05-07 12:30:42,0.001s,NOT_RUN
"click(findTestObject(""TC04-AccountMatching-MGA/MatchAmount""))",Chrome 74.0.3729.131,,2019-05-07 12:30:42,2019-05-07 12:30:42,0.100s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 12:30:42,2019-05-07 12:30:47,5.001s,PASSED
"com.excel.helper.ExcelHelper.updateTheExcel(""E:\MarkitCore\CoreApplication\Data Files\TestData\Comission.xlsx"", ""MGA"", MGA_Comm_Amt)",Chrome 74.0.3729.131,,2019-05-07 12:30:47,2019-05-07 12:30:49,2.413s,PASSED
log.logInfo(MGA_Comission_Amount),Chrome 74.0.3729.131,,2019-05-07 12:30:49,2019-05-07 12:30:49,0.001s,PASSED
,,,,,,
Test Cases/TC07-AccountMatching-Broker,Chrome 74.0.3729.131,Account matching of Broker Statement,2019-05-07 12:30:49,2019-05-07 12:31:40,51.105s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 12:30:50,2019-05-07 12:30:50,0.001s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-07 12:30:50,2019-05-07 12:30:53,3.002s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",Chrome 74.0.3729.131,,2019-05-07 12:30:53,2019-05-07 12:30:53,0.033s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""))",Chrome 74.0.3729.131,,2019-05-07 12:30:53,2019-05-07 12:30:53,0.068s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 12:30:53,2019-05-07 12:30:53,0.000s,NOT_RUN
"waitForElementVisible(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""), 4)",Chrome 74.0.3729.131,,2019-05-07 12:30:53,2019-05-07 12:30:53,0.039s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""))",Chrome 74.0.3729.131,,2019-05-07 12:30:53,2019-05-07 12:30:55,2.049s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 12:30:55,2019-05-07 12:31:00,5.002s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 12:31:00,2019-05-07 12:31:05,5.002s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/EntityType""), ""Broker"", false)",Chrome 74.0.3729.131,,2019-05-07 12:31:05,2019-05-07 12:31:05,0.091s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 12:31:05,2019-05-07 12:31:10,5.003s,PASSED
