Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllAccountMatching,Chrome 74.0.3729.131,,2019-05-15 16:33:19,2019-05-15 16:42:37,9m - 18.529s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-15 16:33:27,2019-05-15 16:33:37,10.798s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-15 16:33:27,2019-05-15 16:33:27,0.005s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-15 16:33:27,2019-05-15 16:33:27,0.003s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-15 16:33:27,2019-05-15 16:33:27,0.325s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-15 16:33:27,2019-05-15 16:33:27,0.098s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-15 16:33:27,2019-05-15 16:33:31,4.018s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-15 16:33:31,2019-05-15 16:33:31,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-15 16:33:31,2019-05-15 16:33:37,6.126s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-15 16:33:37,2019-05-15 16:33:37,0.000s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-15 16:33:37,2019-05-15 16:33:37,0.001s,NOT_RUN
,,,,,,
Test Cases/TC04-AccountMatching-MGA,Chrome 74.0.3729.131,This is Account Matching OF MGA,2019-05-15 16:33:37,2019-05-15 16:34:21,43.352s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-15 16:33:38,2019-05-15 16:33:38,0.001s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-15 16:33:38,2019-05-15 16:33:41,3.005s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:33:41,2019-05-15 16:33:41,0.067s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""))",Chrome 74.0.3729.131,,2019-05-15 16:33:41,2019-05-15 16:33:41,0.073s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:33:41,2019-05-15 16:33:41,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""), 4)",Chrome 74.0.3729.131,,2019-05-15 16:33:41,2019-05-15 16:33:41,0.607s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""))",Chrome 74.0.3729.131,,2019-05-15 16:33:41,2019-05-15 16:33:43,1.583s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:33:43,2019-05-15 16:33:48,5.003s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/EntityType""), ""MGA"", false)",Chrome 74.0.3729.131,,2019-05-15 16:33:48,2019-05-15 16:33:48,0.143s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:33:48,2019-05-15 16:33:53,5.003s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/Entity""), ""NEW MGA"", false)",Chrome 74.0.3729.131,,2019-05-15 16:33:53,2019-05-15 16:33:53,0.184s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:33:53,2019-05-15 16:33:53,0.072s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""))",Chrome 74.0.3729.131,,2019-05-15 16:33:53,2019-05-15 16:33:55,1.801s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-15 16:33:55,2019-05-15 16:33:56,0.744s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/SelectAccount""), ""ComissionOnly -- Allocated -- NEW MGA CommAccount -- USD"", false)",Chrome 74.0.3729.131,,2019-05-15 16:33:56,2019-05-15 16:33:56,0.106s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:33:56,2019-05-15 16:34:01,5.003s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), MTA_Policy_No)",Chrome 74.0.3729.131,,2019-05-15 16:34:01,2019-05-15 16:34:01,0.145s,PASSED
"sendKeys(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-15 16:34:01,2019-05-15 16:34:01,0.052s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:34:01,2019-05-15 16:34:06,5.003s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/CheckBox""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:34:06,2019-05-15 16:34:06,0.061s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/CheckBox""))",Chrome 74.0.3729.131,,2019-05-15 16:34:06,2019-05-15 16:34:06,0.089s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:34:06,2019-05-15 16:34:10,4.003s,PASSED
"MGA_Comission_Amount = getText(findTestObject(""TC04-AccountMatching-MGA/MGA_Amount""))",Chrome 74.0.3729.131,,2019-05-15 16:34:10,2019-05-15 16:34:11,0.106s,PASSED
MGA_Comm_Amt = subString.FatchSubstringValue.SubString(MGA_Comission_Amount),Chrome 74.0.3729.131,,2019-05-15 16:34:11,2019-05-15 16:34:11,0.014s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:34:11,2019-05-15 16:34:15,4.003s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/PayFullClick""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:34:15,2019-05-15 16:34:15,0.001s,NOT_RUN
"click(findTestObject(""TC04-AccountMatching-MGA/PayFullClick""))",Chrome 74.0.3729.131,,2019-05-15 16:34:15,2019-05-15 16:34:15,0.124s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/PAYFULL""), MGA_Comission_Amount)",Chrome 74.0.3729.131,,2019-05-15 16:34:15,2019-05-15 16:34:15,0.001s,NOT_RUN
"click(findTestObject(""TC04-AccountMatching-MGA/MatchAmount""))",Chrome 74.0.3729.131,,2019-05-15 16:34:15,2019-05-15 16:34:15,0.092s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:34:15,2019-05-15 16:34:20,5.003s,PASSED
"com.excel.helper.ExcelHelper.updateTheExcel(""Data Files/TestData/Comission.xlsx"", ""MGA"", MGA_Comm_Amt)",Chrome 74.0.3729.131,,2019-05-15 16:34:20,2019-05-15 16:34:21,0.971s,PASSED
log.logInfo(MGA_Comission_Amount),Chrome 74.0.3729.131,,2019-05-15 16:34:21,2019-05-15 16:34:21,0.001s,PASSED
,,,,,,
Test Cases/TC04-AccountMatching-MGA,Chrome 74.0.3729.131,This is Account Matching OF MGA,2019-05-15 16:34:21,2019-05-15 16:35:02,41.076s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-15 16:34:21,2019-05-15 16:34:21,0.000s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-15 16:34:21,2019-05-15 16:34:24,3.019s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:34:24,2019-05-15 16:34:24,0.047s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""))",Chrome 74.0.3729.131,,2019-05-15 16:34:24,2019-05-15 16:34:24,0.081s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:34:24,2019-05-15 16:34:24,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""), 4)",Chrome 74.0.3729.131,,2019-05-15 16:34:24,2019-05-15 16:34:24,0.048s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""))",Chrome 74.0.3729.131,,2019-05-15 16:34:24,2019-05-15 16:34:25,1.304s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:34:25,2019-05-15 16:34:30,5.003s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/EntityType""), ""MGA"", false)",Chrome 74.0.3729.131,,2019-05-15 16:34:30,2019-05-15 16:34:30,0.141s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:34:30,2019-05-15 16:34:35,5.002s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/Entity""), ""NEW MGA"", false)",Chrome 74.0.3729.131,,2019-05-15 16:34:35,2019-05-15 16:34:36,0.102s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:34:36,2019-05-15 16:34:36,0.037s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""))",Chrome 74.0.3729.131,,2019-05-15 16:34:36,2019-05-15 16:34:37,1.664s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-15 16:34:37,2019-05-15 16:34:38,0.605s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/SelectAccount""), ""ComissionOnly -- Allocated -- NEW MGA CommAccount -- USD"", false)",Chrome 74.0.3729.131,,2019-05-15 16:34:38,2019-05-15 16:34:38,0.126s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:34:38,2019-05-15 16:34:43,5.002s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), MTA_Policy_No)",Chrome 74.0.3729.131,,2019-05-15 16:34:43,2019-05-15 16:34:43,0.272s,PASSED
"sendKeys(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-15 16:34:43,2019-05-15 16:34:43,0.039s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:34:43,2019-05-15 16:34:48,5.002s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/CheckBox""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:34:48,2019-05-15 16:34:48,0.054s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/CheckBox""))",Chrome 74.0.3729.131,,2019-05-15 16:34:48,2019-05-15 16:34:48,0.080s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:34:48,2019-05-15 16:34:52,4.001s,PASSED
"MGA_Comission_Amount = getText(findTestObject(""TC04-AccountMatching-MGA/MGA_Amount""))",Chrome 74.0.3729.131,,2019-05-15 16:34:52,2019-05-15 16:34:53,0.069s,PASSED
MGA_Comm_Amt = subString.FatchSubstringValue.SubString(MGA_Comission_Amount),Chrome 74.0.3729.131,,2019-05-15 16:34:53,2019-05-15 16:34:53,0.002s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:34:53,2019-05-15 16:34:57,4.001s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/PayFullClick""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:34:57,2019-05-15 16:34:57,0.001s,NOT_RUN
"click(findTestObject(""TC04-AccountMatching-MGA/PayFullClick""))",Chrome 74.0.3729.131,,2019-05-15 16:34:57,2019-05-15 16:34:57,0.102s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/PAYFULL""), MGA_Comission_Amount)",Chrome 74.0.3729.131,,2019-05-15 16:34:57,2019-05-15 16:34:57,0.001s,NOT_RUN
"click(findTestObject(""TC04-AccountMatching-MGA/MatchAmount""))",Chrome 74.0.3729.131,,2019-05-15 16:34:57,2019-05-15 16:34:57,0.065s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:34:57,2019-05-15 16:35:02,5.002s,PASSED
"com.excel.helper.ExcelHelper.updateTheExcel(""Data Files/TestData/Comission.xlsx"", ""MGA"", MGA_Comm_Amt)",Chrome 74.0.3729.131,,2019-05-15 16:35:02,2019-05-15 16:35:02,0.103s,PASSED
log.logInfo(MGA_Comission_Amount),Chrome 74.0.3729.131,,2019-05-15 16:35:02,2019-05-15 16:35:02,0.001s,PASSED
,,,,,,
Test Cases/TC04-AccountMatching-MGA,Chrome 74.0.3729.131,This is Account Matching OF MGA,2019-05-15 16:35:02,2019-05-15 16:36:07,1m - 4.914s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-15 16:35:02,2019-05-15 16:35:02,0.001s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-15 16:35:02,2019-05-15 16:35:05,3.002s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:35:05,2019-05-15 16:35:05,0.047s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""))",Chrome 74.0.3729.131,,2019-05-15 16:35:05,2019-05-15 16:35:05,0.066s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:35:05,2019-05-15 16:35:05,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""), 4)",Chrome 74.0.3729.131,,2019-05-15 16:35:05,2019-05-15 16:35:05,0.040s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""))",Chrome 74.0.3729.131,,2019-05-15 16:35:05,2019-05-15 16:35:06,1.259s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:35:06,2019-05-15 16:35:11,5.001s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/EntityType""), ""MGA"", false)",Chrome 74.0.3729.131,,2019-05-15 16:35:11,2019-05-15 16:35:11,0.108s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:35:11,2019-05-15 16:35:16,5.002s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/Entity""), ""NEW MGA"", false)",Chrome 74.0.3729.131,,2019-05-15 16:35:16,2019-05-15 16:35:17,0.141s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:35:17,2019-05-15 16:35:17,0.034s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""))",Chrome 74.0.3729.131,,2019-05-15 16:35:17,2019-05-15 16:35:18,1.587s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-15 16:35:18,2019-05-15 16:35:19,0.606s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/SelectAccount""), ""ComissionOnly -- Allocated -- NEW MGA CommAccount -- USD"", false)",Chrome 74.0.3729.131,,2019-05-15 16:35:19,2019-05-15 16:35:19,0.120s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:35:19,2019-05-15 16:35:24,5.003s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), MTA_Policy_No)",Chrome 74.0.3729.131,,2019-05-15 16:35:24,2019-05-15 16:35:24,0.268s,PASSED
"sendKeys(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-15 16:35:24,2019-05-15 16:35:24,0.037s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:35:24,2019-05-15 16:35:29,5.002s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/CheckBox""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:35:29,2019-05-15 16:35:34,5.179s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/CheckBox""))",Chrome 74.0.3729.131,,2019-05-15 16:35:34,2019-05-15 16:35:53,19.039s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:35:53,2019-05-15 16:35:57,4.004s,PASSED
"MGA_Comission_Amount = getText(findTestObject(""TC04-AccountMatching-MGA/MGA_Amount""))",Chrome 74.0.3729.131,,2019-05-15 16:35:57,2019-05-15 16:35:57,0.056s,PASSED
MGA_Comm_Amt = subString.FatchSubstringValue.SubString(MGA_Comission_Amount),Chrome 74.0.3729.131,,2019-05-15 16:35:57,2019-05-15 16:35:57,0.001s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:35:57,2019-05-15 16:36:01,4.002s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/PayFullClick""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:36:01,2019-05-15 16:36:01,0.001s,NOT_RUN
"click(findTestObject(""TC04-AccountMatching-MGA/PayFullClick""))",Chrome 74.0.3729.131,,2019-05-15 16:36:01,2019-05-15 16:36:02,0.110s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/PAYFULL""), MGA_Comission_Amount)",Chrome 74.0.3729.131,,2019-05-15 16:36:02,2019-05-15 16:36:02,0.001s,NOT_RUN
"click(findTestObject(""TC04-AccountMatching-MGA/MatchAmount""))",Chrome 74.0.3729.131,,2019-05-15 16:36:02,2019-05-15 16:36:02,0.075s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:36:02,2019-05-15 16:36:07,5.002s,PASSED
"com.excel.helper.ExcelHelper.updateTheExcel(""Data Files/TestData/Comission.xlsx"", ""MGA"", MGA_Comm_Amt)",Chrome 74.0.3729.131,,2019-05-15 16:36:07,2019-05-15 16:36:07,0.085s,PASSED
log.logInfo(MGA_Comission_Amount),Chrome 74.0.3729.131,,2019-05-15 16:36:07,2019-05-15 16:36:07,0.000s,PASSED
,,,,,,
Test Cases/TC07-AccountMatching-Broker,Chrome 74.0.3729.131,Account matching of Broker Statement,2019-05-15 16:36:07,2019-05-15 16:36:56,49.628s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-15 16:36:07,2019-05-15 16:36:07,0.001s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-15 16:36:07,2019-05-15 16:36:10,3.002s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:36:10,2019-05-15 16:36:10,0.047s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""))",Chrome 74.0.3729.131,,2019-05-15 16:36:10,2019-05-15 16:36:10,0.069s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:36:10,2019-05-15 16:36:10,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""), 4)",Chrome 74.0.3729.131,,2019-05-15 16:36:10,2019-05-15 16:36:10,0.041s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""))",Chrome 74.0.3729.131,,2019-05-15 16:36:10,2019-05-15 16:36:12,1.329s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:36:12,2019-05-15 16:36:17,5.010s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:36:17,2019-05-15 16:36:22,5.002s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/EntityType""), ""Broker"", false)",Chrome 74.0.3729.131,,2019-05-15 16:36:22,2019-05-15 16:36:22,0.083s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:36:22,2019-05-15 16:36:27,5.003s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/Entity""), ""New Broker"", false)",Chrome 74.0.3729.131,,2019-05-15 16:36:27,2019-05-15 16:36:27,0.119s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:36:27,2019-05-15 16:36:27,0.036s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""))",Chrome 74.0.3729.131,,2019-05-15 16:36:27,2019-05-15 16:36:28,1.656s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-15 16:36:28,2019-05-15 16:36:30,1.124s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/SelectAccount""), ""COMMSION ACCOUNT -- Allocated -- DEFAULT-300013-USD -- USD"", false)",Chrome 74.0.3729.131,,2019-05-15 16:36:30,2019-05-15 16:36:30,0.130s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-15 16:36:30,2019-05-15 16:36:35,5.004s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), MTA_Policy_No)",Chrome 74.0.3729.131,,2019-05-15 16:36:35,2019-05-15 16:36:35,0.137s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:36:35,2019-05-15 16:36:39,4.003s,PASSED
"sendKeys(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-15 16:36:39,2019-05-15 16:36:39,0.101s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:36:39,2019-05-15 16:36:43,4.004s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/CheckBox""), 5)",Chrome 74.0.3729.131,,2019-05-15 16:36:43,2019-05-15 16:36:43,0.062s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/CheckBox""))",Chrome 74.0.3729.131,,2019-05-15 16:36:43,2019-05-15 16:36:43,0.078s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-15 16:36:43,2019-05-15 16:36:47,4.002s,PASSED
"BROKER_Comission_Amount = getText(findTestObject(""TC04-AccountMatching-MGA/MGA_Amount""))",Chrome 74.0.3729.131,,2019-05-15 16:36:47,2019-05-15 16:36:47,0.067s,PASSED
