Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PaymentSection,Chrome 74.0.3729.131,This suite Is used to Payment,2019-05-14 13:06:34,2019-05-14 13:07:34,1m - 0.434s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-14 13:06:45,2019-05-14 13:07:02,16.992s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-14 13:06:45,2019-05-14 13:06:45,0.005s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-14 13:06:45,2019-05-14 13:06:45,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-14 13:06:45,2019-05-14 13:06:45,0.346s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-14 13:06:45,2019-05-14 13:06:45,0.105s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 13:06:45,2019-05-14 13:06:49,4.019s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-14 13:06:49,2019-05-14 13:06:49,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-14 13:06:49,2019-05-14 13:07:02,12.293s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-14 13:07:02,2019-05-14 13:07:02,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-14 13:07:02,2019-05-14 13:07:02,0.001s,NOT_RUN
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 74.0.3729.131,This section is used to paid the transaction,2019-05-14 13:07:02,2019-05-14 13:07:33,31.904s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-14 13:07:02,2019-05-14 13:07:05,3.003s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 74.0.3729.131,,2019-05-14 13:07:05,2019-05-14 13:07:05,0.062s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 74.0.3729.131,,2019-05-14 13:07:05,2019-05-14 13:07:05,0.075s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 13:07:05,2019-05-14 13:07:10,5.003s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""))",Chrome 74.0.3729.131,,2019-05-14 13:07:10,2019-05-14 13:07:13,3.525s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 13:07:13,2019-05-14 13:07:18,5.005s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search)",Chrome 74.0.3729.131,,2019-05-14 13:07:18,2019-05-14 13:07:19,0.188s,PASSED
"sendKeys(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-14 13:07:19,2019-05-14 13:07:19,0.049s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 13:07:19,2019-05-14 13:07:24,5.002s,PASSED
"click(findTestObject(""TC05-PaymentSection/EditPaymentListing""))",Chrome 74.0.3729.131,,2019-05-14 13:07:24,2019-05-14 13:07:24,0.096s,PASSED
"setText(findTestObject(""TC05-PaymentSection/Note""), ""This is Testing Only"")",Chrome 74.0.3729.131,,2019-05-14 13:07:24,2019-05-14 13:07:25,1.289s,PASSED
"selectOptionByLabel(findTestObject(""TC05-PaymentSection/TransactionStatus""), ""Paid"", false)",Chrome 74.0.3729.131,,2019-05-14 13:07:25,2019-05-14 13:07:25,0.119s,PASSED
"click(findTestObject(""TC05-PaymentSection/SaveButton""))",Chrome 74.0.3729.131,,2019-05-14 13:07:25,2019-05-14 13:07:28,3.281s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 13:07:28,2019-05-14 13:07:33,5.005s,PASSED
