Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TrialBalance,Chrome 74.0.3729.131,,2019-05-14 19:39:40,2019-05-14 19:41:12,1m - 31.342s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-14 19:39:48,2019-05-14 19:39:59,10.909s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-14 19:39:49,2019-05-14 19:39:49,0.004s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-14 19:39:49,2019-05-14 19:39:49,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-14 19:39:49,2019-05-14 19:39:49,0.352s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-14 19:39:49,2019-05-14 19:39:49,0.099s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 19:39:49,2019-05-14 19:39:53,4.020s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-14 19:39:53,2019-05-14 19:39:53,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-14 19:39:53,2019-05-14 19:39:59,6.226s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-14 19:39:59,2019-05-14 19:39:59,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-14 19:39:59,2019-05-14 19:39:59,0.001s,NOT_RUN
,,,,,,
Test Cases/TC11-TrialBalance-MGA,Chrome 74.0.3729.131,,2019-05-14 19:39:59,2019-05-14 19:40:37,37.978s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-14 19:40:00,2019-05-14 19:40:00,0.557s,PASSED
"scrollToElement(findTestObject(""TC11-TrialBalance/Report""), 4)",Chrome 74.0.3729.131,,2019-05-14 19:40:00,2019-05-14 19:40:00,0.046s,PASSED
"click(findTestObject(""TC11-TrialBalance/Report""))",Chrome 74.0.3729.131,,2019-05-14 19:40:00,2019-05-14 19:40:00,0.080s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-14 19:40:00,2019-05-14 19:40:04,4.004s,PASSED
"scrollToElement(findTestObject(""TC11-TrialBalance/TrialBalance""), 4)",Chrome 74.0.3729.131,,2019-05-14 19:40:04,2019-05-14 19:40:04,0.050s,PASSED
"click(findTestObject(""TC11-TrialBalance/TrialBalance""))",Chrome 74.0.3729.131,,2019-05-14 19:40:04,2019-05-14 19:40:06,1.900s,PASSED
waitForJQueryLoad(4),Chrome 74.0.3729.131,,2019-05-14 19:40:06,2019-05-14 19:40:07,0.593s,PASSED
"selectOptionByLabel(findTestObject(""TC11-TrialBalance/SelectCurrency""), ""USD"", false)",Chrome 74.0.3729.131,,2019-05-14 19:40:07,2019-05-14 19:40:07,0.101s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-14 19:40:07,2019-05-14 19:40:11,4.003s,PASSED
"click(findTestObject(""TC11-TrialBalance/SelectEntity""))",Chrome 74.0.3729.131,,2019-05-14 19:40:11,2019-05-14 19:40:11,0.126s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-14 19:40:11,2019-05-14 19:40:15,4.004s,PASSED
"setText(findTestObject(""TC11-TrialBalance/TypeEntityName""), ""NEW MGA"")",Chrome 74.0.3729.131,,2019-05-14 19:40:15,2019-05-14 19:40:15,0.198s,PASSED
"sendKeys(findTestObject(""TC11-TrialBalance/TypeEntityName""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-14 19:40:15,2019-05-14 19:40:15,0.052s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 19:40:15,2019-05-14 19:40:20,5.002s,PASSED
"click(findTestObject(""TC11-TrialBalance/MGACreditor""))",Chrome 74.0.3729.131,,2019-05-14 19:40:20,2019-05-14 19:40:22,1.456s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-14 19:40:22,2019-05-14 19:40:26,4.005s,PASSED
"setText(findTestObject(""TC11-TrialBalance/SearchPolicy""), PolicyNo_TrialBalance)",Chrome 74.0.3729.131,,2019-05-14 19:40:26,2019-05-14 19:40:26,0.225s,PASSED
"sendKeys(findTestObject(""TC11-TrialBalance/SearchPolicy""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-14 19:40:26,2019-05-14 19:40:26,0.042s,PASSED
delay(4),Chrome 74.0.3729.131,,2019-05-14 19:40:26,2019-05-14 19:40:30,4.002s,PASSED
"MGA_Comm_Value = getText(findTestObject(""TC11-TrialBalance/MGAValueCapture""))",Chrome 74.0.3729.131,,2019-05-14 19:40:30,2019-05-14 19:40:30,0.054s,PASSED
"com.excel.helper.ExcelHelper.updateTheExcel(""Data Files/TestData/Comission.xlsx"", ""MGATrialBalance"", MGA_Comm_Value)",Chrome 74.0.3729.131,,2019-05-14 19:40:30,2019-05-14 19:40:31,0.897s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-14 19:40:31,2019-05-14 19:40:34,3.002s,PASSED
