Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllAccountMatching,Chrome 74.0.3729.131,,2019-05-07 15:27:36,2019-05-07 15:28:50,1m - 13.275s,ERROR
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-07 15:27:45,2019-05-07 15:27:55,10.748s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-07 15:27:45,2019-05-07 15:27:45,0.002s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-07 15:27:45,2019-05-07 15:27:45,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-07 15:27:45,2019-05-07 15:27:45,0.358s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-07 15:27:45,2019-05-07 15:27:45,0.102s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-07 15:27:45,2019-05-07 15:27:49,4.022s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-07 15:27:49,2019-05-07 15:27:49,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-07 15:27:49,2019-05-07 15:27:55,6.058s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 15:27:55,2019-05-07 15:27:55,0.000s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-07 15:27:55,2019-05-07 15:27:55,0.000s,NOT_RUN
,,,,,,
Test Cases/TC08-AccountMatching-Insurer,Chrome 74.0.3729.131,This is Account Matching Broker,2019-05-07 15:27:55,2019-05-07 15:28:49,53.187s,ERROR
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 15:27:56,2019-05-07 15:27:56,0.000s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-07 15:27:56,2019-05-07 15:27:59,3.003s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",Chrome 74.0.3729.131,,2019-05-07 15:27:59,2019-05-07 15:27:59,0.069s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""))",Chrome 74.0.3729.131,,2019-05-07 15:27:59,2019-05-07 15:27:59,0.066s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 15:27:59,2019-05-07 15:27:59,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""), 4)",Chrome 74.0.3729.131,,2019-05-07 15:27:59,2019-05-07 15:27:59,0.588s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""))",Chrome 74.0.3729.131,,2019-05-07 15:27:59,2019-05-07 15:28:01,1.416s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 15:28:01,2019-05-07 15:28:06,5.002s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/EntityType""), ""Insurer"", false)",Chrome 74.0.3729.131,,2019-05-07 15:28:06,2019-05-07 15:28:06,0.127s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 15:28:06,2019-05-07 15:28:11,5.001s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/Entity""), ""New Insurer"", false)",Chrome 74.0.3729.131,,2019-05-07 15:28:11,2019-05-07 15:28:11,0.084s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""), 5)",Chrome 74.0.3729.131,,2019-05-07 15:28:11,2019-05-07 15:28:11,0.048s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""))",Chrome 74.0.3729.131,,2019-05-07 15:28:11,2019-05-07 15:28:13,1.925s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-07 15:28:13,2019-05-07 15:28:14,0.733s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/SelectAccount""), ""New Insurer Comission Account -- Allocated -- New Insurer-COM-ACC -- USD"", false)",Chrome 74.0.3729.131,,2019-05-07 15:28:14,2019-05-07 15:28:14,0.116s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 15:28:14,2019-05-07 15:28:19,5.003s,PASSED
