Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TrialBalance,Chrome 74.0.3729.131,,2019-05-14 14:04:31,2019-05-14 14:05:29,58.020s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-14 14:04:40,2019-05-14 14:04:52,11.948s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-14 14:04:40,2019-05-14 14:04:40,0.005s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-14 14:04:40,2019-05-14 14:04:40,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-14 14:04:40,2019-05-14 14:04:41,0.352s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-14 14:04:41,2019-05-14 14:04:41,0.104s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 14:04:41,2019-05-14 14:04:45,4.023s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-14 14:04:45,2019-05-14 14:04:45,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-14 14:04:45,2019-05-14 14:04:52,7.245s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-14 14:04:52,2019-05-14 14:04:52,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-14 14:04:52,2019-05-14 14:04:52,0.001s,NOT_RUN
,,,,,,
Test Cases/TC11-TrialBalance-MGA,Chrome 74.0.3729.131,,2019-05-14 14:04:52,2019-05-14 14:05:29,36.449s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-14 14:04:52,2019-05-14 14:04:53,0.558s,PASSED
