Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllAccountMatching,Chrome 74.0.3729.131,,2019-05-07 14:28:47,2019-05-07 14:30:00,1m - 13.685s,PASSED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-07 14:28:55,2019-05-07 14:29:06,10.950s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-07 14:28:56,2019-05-07 14:28:56,0.003s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-07 14:28:56,2019-05-07 14:28:56,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-07 14:28:56,2019-05-07 14:28:56,0.327s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-07 14:28:56,2019-05-07 14:28:56,0.101s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-07 14:28:56,2019-05-07 14:29:00,4.025s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-07 14:29:00,2019-05-07 14:29:00,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-07 14:29:00,2019-05-07 14:29:06,6.285s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 14:29:06,2019-05-07 14:29:06,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-07 14:29:06,2019-05-07 14:29:06,0.001s,NOT_RUN
,,,,,,
Test Cases/TC07-AccountMatching-Broker,Chrome 74.0.3729.131,Account matching of Broker Statement,2019-05-07 14:29:06,2019-05-07 14:30:00,53.131s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 14:29:07,2019-05-07 14:29:07,0.001s,PASSED
