Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PaymentSection,Chrome 74.0.3729.131,This suite Is used to Payment,2019-05-14 16:34:32,2019-05-14 16:35:41,1m - 9.482s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-14 16:34:41,2019-05-14 16:34:53,11.800s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-14 16:34:41,2019-05-14 16:34:41,0.003s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-14 16:34:41,2019-05-14 16:34:41,0.003s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-14 16:34:41,2019-05-14 16:34:42,0.400s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-14 16:34:42,2019-05-14 16:34:42,0.124s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-14 16:34:42,2019-05-14 16:34:46,4.020s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-14 16:34:46,2019-05-14 16:34:46,0.001s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-14 16:34:46,2019-05-14 16:34:53,6.929s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-14 16:34:53,2019-05-14 16:34:53,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-14 16:34:53,2019-05-14 16:34:53,0.000s,NOT_RUN
,,,,,,
Test Cases/TC05-PaymentSection,Chrome 74.0.3729.131,This section is used to paid the transaction,2019-05-14 16:34:53,2019-05-14 16:35:18,24.932s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-14 16:34:53,2019-05-14 16:34:56,3.004s,PASSED
"scrollToElement(findTestObject(""TC05-PaymentSection/Payments""), 3)",Chrome 74.0.3729.131,,2019-05-14 16:34:56,2019-05-14 16:34:56,0.110s,PASSED
"click(findTestObject(""TC05-PaymentSection/Payments""))",Chrome 74.0.3729.131,,2019-05-14 16:34:56,2019-05-14 16:34:56,0.068s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 16:34:56,2019-05-14 16:35:01,5.003s,PASSED
"click(findTestObject(""TC05-PaymentSection/Cash and Cheque Payments""))",Chrome 74.0.3729.131,,2019-05-14 16:35:01,2019-05-14 16:35:04,2.799s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-14 16:35:04,2019-05-14 16:35:09,5.005s,PASSED
"setText(findTestObject(""TC05-PaymentSection/PolicyNoSearchBox""), Policy_No_Search)",Chrome 74.0.3729.131,,2019-05-14 16:35:09,2019-05-14 16:35:09,0.190s,PASSED
