Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllAccountMatching,,,2019-05-07 12:28:25,2019-05-07 12:34:51,6m - 25.683s,FAILED
,,,,,,
Test Cases/TC04-AccountMatching-MGA,,This is Account Matching OF MGA,2019-05-07 12:28:47,2019-05-07 12:30:46,1m - 58.533s,FAILED
log = new com.kms.katalon.core.logging.KeywordLogger(),,,2019-05-07 12:28:47,2019-05-07 12:28:47,0.001s,PASSED
delay(3),,,2019-05-07 12:28:47,2019-05-07 12:28:51,3.021s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",,,2019-05-07 12:28:51,2019-05-07 12:28:57,6.253s,FAILED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""))",,,2019-05-07 12:28:57,2019-05-07 12:29:03,6.017s,FAILED
delay(5),,,2019-05-07 12:29:03,2019-05-07 12:29:03,0.002s,NOT_RUN
"waitForElementVisible(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""), 4)",,,2019-05-07 12:29:03,2019-05-07 12:29:09,6.076s,FAILED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""))",,,2019-05-07 12:29:09,2019-05-07 12:29:15,6.109s,FAILED
delay(5),,,2019-05-07 12:29:15,2019-05-07 12:29:20,5.002s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/EntityType""), ""MGA"", false)",,,2019-05-07 12:29:20,2019-05-07 12:29:26,6.139s,FAILED
delay(5),,,2019-05-07 12:29:26,2019-05-07 12:29:31,5.002s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/Entity""), ""NEW MGA"", false)",,,2019-05-07 12:29:31,2019-05-07 12:29:37,6.142s,FAILED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""), 5)",,,2019-05-07 12:29:37,2019-05-07 12:29:43,6.031s,FAILED
"click(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""))",,,2019-05-07 12:29:43,2019-05-07 12:29:49,6.098s,FAILED
waitForJQueryLoad(5),,,2019-05-07 12:29:49,2019-05-07 12:29:55,6.030s,FAILED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/SelectAccount""), ""ComissionOnly -- Allocated -- NEW MGA CommAccount -- USD"", false)",,,2019-05-07 12:29:55,2019-05-07 12:30:01,6.027s,FAILED
delay(5),,,2019-05-07 12:30:01,2019-05-07 12:30:06,5.003s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), MTA_Policy_No)",,,2019-05-07 12:30:06,2019-05-07 12:30:13,6.090s,FAILED
"sendKeys(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), Keys.chord(ENTER))",,,2019-05-07 12:30:13,2019-05-07 12:30:19,6.043s,FAILED
delay(5),,,2019-05-07 12:30:19,2019-05-07 12:30:24,5.002s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/CheckBox""), 5)",,,2019-05-07 12:30:24,2019-05-07 12:30:30,6.068s,FAILED
"click(findTestObject(""TC04-AccountMatching-MGA/CheckBox""))",,,2019-05-07 12:30:30,2019-05-07 12:30:36,6.023s,FAILED
delay(4),,,2019-05-07 12:30:36,2019-05-07 12:30:40,4.002s,PASSED
"MGA_Comission_Amount = getText(findTestObject(""TC04-AccountMatching-MGA/MGA_Amount""))",,,2019-05-07 12:30:40,2019-05-07 12:30:46,6.028s,FAILED
MGA_Comm_Amt = subString.FatchSubstringValue.SubString(MGA_Comission_Amount),,,2019-05-07 12:30:46,2019-05-07 12:30:46,0.032s,FAILED
,,,,,,
Test Cases/TC07-AccountMatching-Broker,,Account matching of Broker Statement,2019-05-07 12:30:46,2019-05-07 12:32:52,2m - 5.859s,FAILED
log = new com.kms.katalon.core.logging.KeywordLogger(),,,2019-05-07 12:30:46,2019-05-07 12:30:46,0.001s,PASSED
