Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AllAccountMatching,Chrome 74.0.3729.131,,2019-05-07 14:32:33,2019-05-07 14:34:35,2m - 1.700s,FAILED
,,,,,,
Test Cases/TC01-LoginApplication,Chrome 74.0.3729.131,,2019-05-07 14:32:42,2019-05-07 14:32:52,9.881s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-07 14:32:42,2019-05-07 14:32:42,0.002s,NOT_RUN
"navigateToUrl(""https://dev.offshoresoftwaresolutions.net/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 74.0.3729.131,,2019-05-07 14:32:42,2019-05-07 14:32:42,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_username""), username)",Chrome 74.0.3729.131,,2019-05-07 14:32:42,2019-05-07 14:32:42,0.342s,PASSED
"setText(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/input_Login to your account_password""), password)",Chrome 74.0.3729.131,,2019-05-07 14:32:42,2019-05-07 14:32:42,0.098s,PASSED
"delay(4, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-07 14:32:42,2019-05-07 14:32:47,4.022s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-07 14:32:47,2019-05-07 14:32:47,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/TC-LoginApplication/Page_Markit core new  Login/button_Login""))",Chrome 74.0.3729.131,,2019-05-07 14:32:47,2019-05-07 14:32:52,5.203s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 14:32:52,2019-05-07 14:32:52,0.001s,NOT_RUN
log.logInfo(“Dipak”),Chrome 74.0.3729.131,,2019-05-07 14:32:52,2019-05-07 14:32:52,0.001s,NOT_RUN
,,,,,,
Test Cases/TC08-AccountMatching-Insurer,Chrome 74.0.3729.131,This is Account Matching Broker,2019-05-07 14:32:52,2019-05-07 14:34:34,1m - 42.283s,FAILED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 74.0.3729.131,,2019-05-07 14:32:52,2019-05-07 14:32:52,0.000s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-07 14:32:52,2019-05-07 14:32:55,3.004s,PASSED
"scrollToElement(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""), 5)",Chrome 74.0.3729.131,,2019-05-07 14:32:55,2019-05-07 14:32:55,0.055s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountManagement""))",Chrome 74.0.3729.131,,2019-05-07 14:32:55,2019-05-07 14:32:55,0.069s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 14:32:55,2019-05-07 14:32:55,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""), 4)",Chrome 74.0.3729.131,,2019-05-07 14:32:55,2019-05-07 14:32:56,0.570s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/AccountMatchingLink""))",Chrome 74.0.3729.131,,2019-05-07 14:32:56,2019-05-07 14:32:58,2.114s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 14:32:58,2019-05-07 14:33:03,5.003s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/EntityType""), ""Insurer"", false)",Chrome 74.0.3729.131,,2019-05-07 14:33:03,2019-05-07 14:33:03,0.119s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 14:33:03,2019-05-07 14:33:08,5.007s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/Entity""), ""New Insurer"", false)",Chrome 74.0.3729.131,,2019-05-07 14:33:08,2019-05-07 14:33:08,0.102s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""), 5)",Chrome 74.0.3729.131,,2019-05-07 14:33:08,2019-05-07 14:33:08,0.046s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/ClickGoButton""))",Chrome 74.0.3729.131,,2019-05-07 14:33:08,2019-05-07 14:33:11,2.884s,PASSED
waitForJQueryLoad(5),Chrome 74.0.3729.131,,2019-05-07 14:33:11,2019-05-07 14:33:12,0.831s,PASSED
"selectOptionByLabel(findTestObject(""TC04-AccountMatching-MGA/SelectAccount""), ""New Insurer Comission Account -- Allocated -- New Insurer-COM-ACC -- USD"", false)",Chrome 74.0.3729.131,,2019-05-07 14:33:12,2019-05-07 14:33:12,0.083s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 14:33:12,2019-05-07 14:33:17,5.004s,PASSED
"setText(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), MTA_Policy_No)",Chrome 74.0.3729.131,,2019-05-07 14:33:17,2019-05-07 14:33:17,0.255s,PASSED
"sendKeys(findTestObject(""TC04-AccountMatching-MGA/Acc_Matching_PolicyNo_TextBox""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-07 14:33:17,2019-05-07 14:33:17,0.053s,PASSED
delay(5),Chrome 74.0.3729.131,,2019-05-07 14:33:17,2019-05-07 14:33:22,5.004s,PASSED
"waitForElementClickable(findTestObject(""TC04-AccountMatching-MGA/CheckBox""), 5)",Chrome 74.0.3729.131,,2019-05-07 14:33:22,2019-05-07 14:33:27,5.180s,PASSED
"click(findTestObject(""TC04-AccountMatching-MGA/CheckBox""))",Chrome 74.0.3729.131,,2019-05-07 14:33:27,2019-05-07 14:33:59,31.318s,FAILED
delay(4),Chrome 74.0.3729.131,,2019-05-07 14:33:59,2019-05-07 14:34:03,4.004s,PASSED
"Insurer_Comission_Amount = getText(findTestObject(""TC04-AccountMatching-MGA/MGA_Amount""))",Chrome 74.0.3729.131,,2019-05-07 14:34:03,2019-05-07 14:34:34,31.282s,FAILED
Insur_Comm_Amt = subString.FatchSubstringValue.SubString(Insurer_Comission_Amount),Chrome 74.0.3729.131,,2019-05-07 14:34:34,2019-05-07 14:34:34,0.018s,FAILED
